StationID,Duration,SensorNumber,SensorType,DateTime,ObsDate,Value,DataFlag,SensorUnits
SNS,M,65,MON FNF,1971-07-01,1971-07-31T07:00:00Z,65000,,AF
SNS,M,65,MON FNF,1971-08-01,1971-08-31T07:00:00Z,11100,,AF
SNS,M,65,MON FNF,1971-09-01,1971-09-30T07:00:00Z,2900,,AF
SNS,M,65,MON FNF,1971-10-01,1971-10-31T07:00:00Z,6600,,AF
SNS,M,65,MON FNF,1971-11-01,1971-11-30T08:00:00Z,21200,,AF
SNS,M,65,MON FNF,1971-12-01,1971-12-31T08:00:00Z,51200,,AF
SNS,M,65,MON FNF,1972-01-01,1972-01-31T08:00:00Z,31700,,AF
SNS,M,65,MON FNF,1972-02-01,1972-02-29T08:00:00Z,53900,,AF
SNS,M,65,MON FNF,1972-03-01,1972-03-31T08:00:00Z,140700,,AF
SNS,M,65,MON FNF,1972-04-01,1972-04-30T08:00:00Z,135100,,AF
SNS,M,65,MON FNF,1972-05-01,1972-05-31T07:00:00Z,208200,,AF
SNS,M,65,MON FNF,1972-06-01,1972-06-30T07:00:00Z,107400,,AF
SNS,M,65,MON FNF,1972-07-01,1972-07-31T07:00:00Z,16000,,AF
SNS,M,65,MON FNF,1972-08-01,1972-08-31T07:00:00Z,2000,,AF
SNS,M,65,MON FNF,1972-09-01,1972-09-30T07:00:00Z,1900,,AF
SNS,M,65,MON FNF,1972-10-01,1972-10-31T08:00:00Z,12000,,AF
SNS,M,65,MON FNF,1972-11-01,1972-11-30T08:00:00Z,17300,,AF
SNS,M,65,MON FNF,1972-12-01,1972-12-31T08:00:00Z,44800,,AF
SNS,M,65,MON FNF,1973-01-01,1973-01-31T08:00:00Z,116800,,AF
SNS,M,65,MON FNF,1973-02-01,1973-02-28T08:00:00Z,127900,,AF
SNS,M,65,MON FNF,1973-03-01,1973-03-31T08:00:00Z,125900,,AF
SNS,M,65,MON FNF,1973-04-01,1973-04-30T07:00:00Z,211200,,AF
SNS,M,65,MON FNF,1973-05-01,1973-05-31T07:00:00Z,417200,,AF
SNS,M,65,MON FNF,1973-06-01,1973-06-30T07:00:00Z,168300,,AF
SNS,M,65,MON FNF,1973-07-01,1973-07-31T07:00:00Z,28900,,AF
SNS,M,65,MON FNF,1973-08-01,1973-08-31T07:00:00Z,6100,,AF
SNS,M,65,MON FNF,1973-09-01,1973-09-30T07:00:00Z,4900,,AF
SNS,M,65,MON FNF,1973-10-01,1973-10-31T08:00:00Z,10900,,AF
