node,Turlock Irrigation District,Turlock Irrigation District,Modesto Irrigation District,Modesto Irrigation District
IFRs,Baseline,natural_flow,Baseline,natural_flow
Date,,,,
1990-11-19,0.5076045630869657,0.5076045630869657,0.49055058721816663,0.49055058721816663
1990-11-20,0.5396447573191957,0.5396447573191957,0.445570483818922,0.445570483818922
1990-11-21,0.5026797047299973,0.5026797047299973,0.44323151844216147,0.44323151844216147
1990-11-22,0.38841340098595384,0.38841340098595384,0.41711401302266465,0.41711401302266465
1990-11-23,0.2892727850160289,0.2892727850160289,0.37457816474894506,0.37457816474894506
1990-11-24,0.5393462341838643,0.5393462341838643,0.3966397960915269,0.3966397960915269
1990-11-25,0.5675945658965881,0.5675945658965881,0.34567955768967784,0.34567955768967784
1990-11-26,0.47133322876821343,0.47133322876821343,0.27966167498755795,0.27966167498755795
1990-11-27,0.3985307057952911,0.3985307057952911,0.14012330901812378,0.14012330901812378
1990-11-28,0.5423353324171688,0.5423353324171688,0.23316233329771635,0.23316233329771635
1990-11-29,0.5967144923593595,0.5967144923593595,0.33326343551549,0.33326343551549
1990-11-30,0.510029870217533,0.510029870217533,0.31333624118712683,0.31333624118712683
1990-12-01,0.580956183018658,0.580956183018658,0.3783524593444905,0.3783524593444905
1990-12-02,0.6371574168127673,0.6371574168127673,0.4034376411352996,0.4034376411352996
1990-12-03,0.6865011256302372,0.6865011256302372,0.3972065857352572,0.3972065857352572
1990-12-04,0.67320524546802,0.67320524546802,0.3787401353926221,0.3787401353926221
1990-12-05,0.5760723135895979,0.5760723135895979,0.33705305965300114,0.33705305965300114
1990-12-06,0.4798682062850952,0.4798682062850952,0.26972329088581987,0.26972329088581987
1990-12-07,0.348175421172087,0.348175421172087,0.2500353180939209,0.2500353180939209
1990-12-08,0.4117608489976557,0.4117608489976557,0.321328580277224,0.321328580277224
1990-12-09,0.4289692383351088,0.4289692383351088,0.29926412507164835,0.29926412507164835
1990-12-10,0.408412904301155,0.408412904301155,0.2894794397985661,0.2894794397985661
1990-12-11,0.41552951023721374,0.41552951023721374,0.28550666797546514,0.28550666797546514
1990-12-12,0.45463836109361005,0.45463836109361005,0.2793538739212474,0.2793538739212474
1990-12-13,0.34402393881338633,0.34402393881338633,0.22497272720706113,0.22497272720706113
1990-12-14,0.211556230950114,0.211556230950114,0.24737160847288764,0.24737160847288764
1990-12-15,0.3716790911354388,0.3716790911354388,0.3163315530054173,0.3163315530054173
1990-12-16,0.378028508081216,0.378028508081216,0.31039861685570713,0.31039861685570713
1990-12-17,0.37764878046606665,0.37764878046606665,0.2793748511892003,0.2793748511892003
1990-12-18,0.3059297572667173,0.3059297572667173,0.2533565843834813,0.2533565843834813
1990-12-19,0.40560168254745216,0.40560168254745216,0.24002270673634918,0.24002270673634918
1990-12-20,0.21187950211738987,0.21187950211738987,0.22152842117277635,0.22152842117277635
1990-12-21,0.28437731494699475,0.28437731494699475,0.2469532733408247,0.2469532733408247
1990-12-22,0.25858445202877073,0.25858445202877073,0.15821741285459298,0.15821741285459298
1990-12-23,0.26299192184289805,0.26299192184289805,0.1289396013361753,0.1289396013361753
1990-12-24,0.2426753343684072,0.2426753343684072,0.11723589945439158,0.11723589945439158
1990-12-25,0.17698787057954715,0.17698787057954715,0.08297760043313018,0.08297760043313018
1990-12-26,0.21483843868676183,0.21483843868676183,0.10471368071344136,0.10471368071344136
1990-12-27,0.28909954879241695,0.28909954879241695,0.15581833953696694,0.15581833953696694
1990-12-28,0.20495005317291187,0.20495005317291187,0.12312123334220847,0.12312123334220847
1990-12-29,0.34365039820622306,0.34365039820622306,0.10564394186535755,0.10564394186535755
1990-12-30,0.3440162050534037,0.3440162050534037,0.10639105533168403,0.10639105533168403
1990-12-31,0.32269268202916834,0.32269268202916834,0.05639012352968612,0.05639012352968612
1991-01-01,0.06383383619621219,0.06383383619621219,0.036525941686981894,0.036525941686981894
1991-01-02,0.11717342412153152,0.11717342412153152,0.05767014028381889,0.05767014028381889
1991-01-03,0.20445741266201536,0.20445741266201536,0.1080587481339484,0.1080587481339484
1991-01-04,0.16713970061760705,0.16713970061760705,0.1501706135496178,0.1501706135496178
1991-01-05,0.1675464963926958,0.1675464963926958,0.15400098199603782,0.15400098199603782
1991-01-06,0.13143525090558503,0.13143525090558503,0.16905418879731865,0.16905418879731865
1991-01-07,0.13310960994183443,0.13310960994183443,0.19322403556917817,0.19322403556917817
1991-01-08,0.09421807774095148,0.09421807774095148,0.19078865544163345,0.19078865544163345
1991-01-09,0.14866761489898453,0.14866761489898453,0.16815176286634007,0.16815176286634007
1991-01-10,0.18796748962695278,0.18796748962695278,0.12651511325160614,0.12651511325160614
1991-01-11,0.2319006599605425,0.2319006599605425,0.09143466669018635,0.09143466669018635
1991-01-12,0.2378309071152587,0.2378309071152587,0.21008895218540077,0.21008895218540077
1991-01-13,0.20929410615518118,0.20929410615518118,0.23595755425245513,0.23595755425245513
1991-01-14,0.2182080379112139,0.2182080379112139,0.22226262555113172,0.22226262555113172
1991-01-15,0.13507321160143596,0.13507321160143596,0.23224861191476312,0.23224861191476312
1991-01-16,0.19590928775316313,0.19590928775316313,0.24965207954477933,0.24965207954477933
1991-01-17,0.2700698589790435,0.2700698589790435,0.20035065894721454,0.20035065894721454
1991-01-18,0.26992137078737616,0.26992137078737616,0.15395499337014085,0.15395499337014085
1991-01-19,0.27919414900660505,0.27919414900660505,0.2820522767162029,0.2820522767162029
1991-01-20,0.276451757716748,0.276451757716748,0.29706756307156873,0.29706756307156873
1991-01-21,0.2463179353202478,0.2463179353202478,0.3331948559856435,0.3331948559856435
1991-01-22,0.2161957135637216,0.2161957135637216,0.3827524412976346,0.3827524412976346
1991-01-23,0.28359929869273753,0.28359929869273753,0.37214238121240106,0.37214238121240106
1991-01-24,0.3969452849988425,0.3969452849988425,0.2087443899914126,0.2087443899914126
1991-01-25,0.2922889514092727,0.2922889514092727,0.21358489457156987,0.21358489457156987
1991-01-26,0.43146182917752546,0.43146182917752546,0.30121985189926753,0.30121985189926753
1991-01-27,0.2793619715982292,0.2793619715982292,0.26980558632163554,0.26980558632163554
1991-01-28,0.4338747622921204,0.4338747622921204,0.28517909986819884,0.28517909986819884
1991-01-29,0.5443229087327165,0.5443229087327165,0.29275189359923587,0.29275189359923587
1991-01-30,0.3937636161419695,0.3937636161419695,0.30973944655118363,0.30973944655118363
1991-01-31,0.48734133855635525,0.48734133855635525,0.20197195971458284,0.20197195971458284
1991-02-01,0.29617207229657455,0.29617207229657455,0.19011012150515333,0.19011012150515333
1991-02-02,0.5601894907131754,0.5601894907131754,0.33210081078009424,0.33210081078009424
1991-02-03,0.4717384777913056,0.4717384777913056,0.36741523456098996,0.36741523456098996
1991-02-04,0.44190395190613496,0.44190395190613496,0.32559422703366897,0.32559422703366897
1991-02-05,0.48425866182726046,0.48425866182726046,0.409994651006612,0.409994651006612
1991-02-06,0.4585384962528737,0.4585384962528737,0.28546188957656543,0.28546188957656543
1991-02-07,0.508550401932847,0.508550401932847,0.19721415397924028,0.19721415397924028
1991-02-08,0.3001031424957689,0.3001031424957689,0.16877301272494846,0.16877301272494846
1991-02-09,0.40106119206162283,0.40106119206162283,0.21869971727111268,0.21869971727111268
1991-02-10,0.4613528115105696,0.4613528115105696,0.21025273623903393,0.21025273623903393
1991-02-11,0.36736519981710186,0.36736519981710186,0.18396862290291027,0.18396862290291027
1991-02-12,0.42481156896842204,0.42481156896842204,0.17248840960662595,0.17248840960662595
1991-02-13,0.37810816580903756,0.37810816580903756,0.23228935622367186,0.23228935622367186
1991-02-14,0.33959249434331273,0.33959249434331273,0.3812916973119066,0.3812916973119066
1991-02-15,0.2462599321203777,0.2462599321203777,0.2794462545820404,0.2794462545820404
1991-02-16,0.25295582151337886,0.25295582151337886,0.279314743248335,0.279314743248335
1991-02-17,0.5113569834305604,0.5113569834305604,0.2990039262672312,0.2990039262672312
1991-02-18,0.5924872191528284,0.5924872191528284,0.2816020722732114,0.2816020722732114
1991-02-19,0.5925181541927592,0.5925181541927592,0.2804672827587533,0.2804672827587533
1991-02-20,0.5605931929842712,0.5605931929842712,0.28045760094277494,0.28045760094277494
1991-02-21,0.6318095217847466,0.6318095217847466,0.35876533880236566,0.35876533880236566
1991-02-22,0.571530276351772,0.571530276351772,0.2243555114384437,0.2243555114384437
1991-02-23,0.7255395992707911,0.7255395992707911,0.3609506053504707,0.3609506053504707
1991-02-24,0.6337011994765093,0.6337011994765093,0.31023765666506764,0.31023765666506764
1991-02-25,0.6327251989666954,0.6327251989666954,0.30567711793028324,0.30567711793028324
1991-02-26,0.7568079642567501,0.7568079642567501,0.314680803381115,0.314680803381115
1991-02-27,0.701439656412775,0.701439656412775,0.3103913554937234,0.3103913554937234
1991-02-28,0.6934166538067464,0.6934166538067464,0.25437640233319686,0.25437640233319686
1991-03-01,0.8749581622640935,0.8749581622640935,0.6114796960592854,0.6114796960592854
1991-03-02,0.9879367949710214,0.9879367949710214,0.6580657706839328,0.6580657706839328
1991-03-03,0.9051894300363754,0.9051894300363754,0.6437544330319902,0.6437544330319902
1991-03-04,0.9290295185589736,0.9290295185589736,0.5689926602744565,0.5689926602744565
1991-03-05,1.0636680928493834,1.0636680928493834,0.5309826575615989,0.5309826575615989
1991-03-06,0.8809371321067005,0.8809371321067005,0.46270124696554926,0.46270124696554926
1991-03-07,1.0410932474599508,1.0410932474599508,0.49799590370548913,0.49799590370548913
1991-03-08,1.042465989856876,1.042465989856876,0.6735385228442737,0.6735385228442737
1991-03-09,1.2203927388983202,1.2203927388983202,0.7189914215904591,0.7189914215904591
1991-03-10,1.6178097832561056,1.6178097832561056,0.7424101208060012,0.7424101208060012
1991-03-11,1.4404174370294647,1.4404174370294647,0.653554044438039,0.653554044438039
1991-03-12,1.5972178739262317,1.5972178739262317,0.71259819577278,0.71259819577278
1991-03-13,1.6065223605613892,1.6065223605613892,0.6948449725405472,0.6948449725405472
1991-03-14,1.7663737657713223,1.7663737657713223,0.7955673246169293,0.7955673246169293
1991-03-15,1.8595694404425638,1.8595694404425638,0.8489593124653312,0.8489593124653312
1991-03-16,2.263774405937145,2.263774405937145,0.8870814628799376,0.8870814628799376
1991-03-17,2.069908377571405,2.069908377571405,0.8513208687460413,0.8513208687460413
1991-03-18,2.222743715725053,2.222743715725053,0.9602243553240974,0.9602243553240974
1991-03-19,2.3048043227732378,2.3048043227732378,1.03604911079425,1.03604911079425
1991-03-20,2.5967468017352866,2.5967468017352866,0.9854688836695498,0.9854688836695498
1991-03-21,2.842167620897543,2.842167620897543,0.9585764295627888,0.9585764295627888
1991-03-22,2.9143143210239355,2.9143143210239355,1.2251922609285693,1.2251922609285693
1991-03-23,2.9153823532775425,2.9153823532775425,1.2450565234530735,1.2450565234530735
1991-03-24,2.822033550158644,2.822033550158644,1.329625975796638,1.329625975796638
1991-03-25,2.9383763684580364,2.9383763684580364,1.3059890323125847,1.3059890323125847
1991-03-26,2.796309517704266,2.796309517704266,1.3189618589055254,1.3189618589055254
1991-03-27,2.677954375057382,2.677954375057382,1.356268316323959,1.356268316323959
1991-03-28,2.7973164532540107,2.7973164532540107,1.1545747088187528,1.1545747088187528
1991-03-29,2.6464338894959876,2.6464338894959876,1.2059633675776422,1.2059633675776422
1991-03-30,2.8502138247835207,2.8502138247835207,1.3267791184900146,1.3267791184900146
1991-03-31,2.8818031408087608,2.8818031408087608,1.7696386938350093,1.7696386938350093
1991-04-01,3.2247544071125493,3.2247544071125493,1.7182052566772206,1.7182052566772206
1991-04-02,3.5560307893464906,3.5560307893464906,1.6913200639324435,1.6913200639324435
1991-04-03,3.652387251722652,3.652387251722652,1.7701832959837898,1.7701832959837898
1991-04-04,3.52820936118481,3.52820936118481,1.7328534408434084,1.7328534408434084
1991-04-05,3.389594860887306,3.389594860887306,1.7514449479757639,1.7514449479757639
1991-04-06,3.603360627064471,3.603360627064471,1.8513439422849893,1.8513439422849893
1991-04-07,3.2511845318533465,3.2511845318533465,1.8075454238440984,1.8075454238440984
1991-04-08,3.3226034851653674,3.3226034851653674,1.8697559324127466,1.8697559324127466
1991-04-09,3.406237138994028,3.406237138994028,1.71722779667241,1.71722779667241
1991-04-10,3.581646549161111,3.581646549161111,1.6626752011336074,1.6626752011336074
1991-04-11,3.4394868932875484,3.4394868932875484,1.5710049435879487,1.5710049435879487
1991-04-12,3.2528813187935457,3.2528813187935457,1.4703894948963279,1.4703894948963279
1991-04-13,3.673423078875532,3.673423078875532,1.5814169298546261,1.5814169298546261
1991-04-14,3.3125952263717857,3.3125952263717857,1.5063667196627386,1.5063667196627386
1991-04-15,3.3744629861052022,3.3744629861052022,1.6237813293037295,1.6237813293037295
1991-04-16,3.2742558846336665,3.2742558846336665,1.6092146337553592,1.6092146337553592
1991-04-17,3.560611495384229,3.560611495384229,1.711573616141075,1.711573616141075
