node,MID Northside,MID Northside,MID Main,MID Main
IFRs,Baseline,natural_flow,Baseline,natural_flow
Date,,,,
1996-04-19,0.0829988103493418,0.0829988103493418,1.1604173296011746,1.1604173296011746
1996-04-20,0.0829988103493418,0.0829988103493418,1.350100931555213,1.350100931555213
1996-04-21,0.08429566676105026,0.08429566676105026,1.4561005914707046,1.4561005914707046
1996-04-22,0.0907799488195926,0.0907799488195926,1.5899948987323789,1.5899948987323789
1996-04-23,0.09207680523130105,0.09207680523130105,1.630442137384343,1.630442137384343
1996-04-24,0.10374851293667725,0.10374851293667725,1.7699153741152531,1.7699153741152531
1996-04-25,0.10374851293667725,0.10374851293667725,1.846625654317254,1.846625654317254
1996-04-26,0.10115480011326032,0.10115480011326032,1.896836019540382,1.896836019540382
1996-04-27,0.10374851293667725,0.10374851293667725,2.376623953894714,2.376623953894714
1996-04-28,0.10245165652496876,0.10245165652496876,2.376623953894714,2.376623953894714
1996-04-29,0.0972642308781349,0.0972642308781349,2.2678348292446033,2.2678348292446033
1996-04-30,0.07651452829079947,0.07651452829079947,2.1562562398598755,2.1562562398598755
1996-05-01,0.07781138470250792,0.07781138470250792,2.1562562398598755,2.1562562398598755
1996-05-02,0.06484282058542327,0.06484282058542327,2.016783003128965,2.016783003128965
1996-05-03,0.06484282058542327,0.06484282058542327,1.6680999113016888,1.6680999113016888
1996-05-04,0.06354596417371482,0.06354596417371482,1.577442307426597,1.577442307426597
1996-05-05,0.06354596417371482,0.06354596417371482,1.3821797760033223,1.3821797760033223
1996-05-06,0.06354596417371482,0.06354596417371482,1.4337848735937593,1.4337848735937593
1996-05-07,0.06484282058542327,0.06484282058542327,1.4658637180418685,1.4658637180418685
1996-05-08,0.07003024623225713,0.07003024623225713,1.8257046688076173,1.8257046688076173
1996-05-09,0.06873338982054866,0.06873338982054866,2.3710450244254773,2.3710450244254773
1996-05-10,0.07003024623225713,0.07003024623225713,2.527255049564097,2.527255049564097
1996-05-11,0.07132710264396559,0.07132710264396559,2.596991667929552,2.596991667929552
1996-05-12,0.0907799488195926,0.0907799488195926,2.590018006093007,2.590018006093007
1996-05-13,0.10374851293667725,0.10374851293667725,2.384992348098568,2.384992348098568
1996-05-14,0.1089359385835111,0.1089359385835111,2.5188866553602423,2.5188866553602423
1996-05-15,0.11152965140692804,0.11152965140692804,2.8633855500855905,2.8633855500855905
1996-05-16,0.12320135911230422,0.12320135911230422,3.140937291180103,3.140937291180103
1996-05-17,0.12320135911230422,0.12320135911230422,3.2790157955437045,3.2790157955437045
1996-05-18,0.11282650781863648,0.11282650781863648,3.542620212965125,3.542620212965125
1996-05-19,0.11282650781863648,0.11282650781863648,3.542620212965125,3.542620212965125
1996-05-20,0.11152965140692804,0.11152965140692804,3.6904618438998895,3.6904618438998895
1996-05-21,0.11282650781863648,0.11282650781863648,4.044723865196402,4.044723865196402
1996-05-22,0.14006049246451427,0.14006049246451427,3.9331452758116736,3.9331452758116736
1996-05-23,0.14006049246451427,0.14006049246451427,3.6263041550036705,3.6263041550036705
1996-05-24,0.14135734887622275,0.14135734887622275,3.6263041550036705,3.6263041550036705
1996-05-25,0.14135734887622275,0.14135734887622275,3.5119361008843244,3.5119361008843244
1996-05-26,0.14913848734647353,0.14913848734647353,3.6249094226363616,3.6249094226363616
1996-05-27,0.14654477452305661,0.14654477452305661,3.6514093376152346,3.6514093376152346
1996-05-28,0.14913848734647353,0.14913848734647353,3.6514093376152346,3.6514093376152346
1996-05-29,0.15173220016989047,0.15173220016989047,3.6918565762671993,3.6918565762671993
1996-05-30,0.14913848734647353,0.14913848734647353,3.7183564912460723,3.7183564912460723
1996-05-31,0.15173220016989047,0.15173220016989047,3.828540348263491,3.828540348263491
1996-06-01,0.15173220016989047,0.15173220016989047,3.894092769527019,3.894092769527019
1996-06-02,0.13357621040597195,0.13357621040597195,3.9708030497290205,3.9708030497290205
1996-06-03,0.14913848734647353,0.14913848734647353,3.894092769527019,3.894092769527019
1996-06-04,0.14524791811134816,0.14524791811134816,3.793672039080764,3.793672039080764
1996-06-05,0.14524791811134816,0.14524791811134816,3.83132981299811,3.83132981299811
1996-06-06,0.1582164822284328,0.1582164822284328,3.5788832545151616,3.5788832545151616
1996-06-07,0.15173220016989047,0.15173220016989047,3.3445682168072324,3.3445682168072324
1996-06-08,0.15173220016989047,0.15173220016989047,3.3445682168072324,3.3445682168072324
1996-06-09,0.15173220016989047,0.15173220016989047,3.2162528390147944,3.2162528390147944
1996-06-10,0.15173220016989047,0.15173220016989047,3.177200332730139,3.177200332730139
1996-06-11,0.15173220016989047,0.15173220016989047,3.3543313433783957,3.3543313433783957
1996-06-12,0.14913848734647353,0.14913848734647353,3.5788832545151616,3.5788832545151616
1996-06-13,0.1659976206986836,0.1659976206986836,3.7657773917345816,3.7657773917345816
1996-06-14,0.1647007642869751,0.1647007642869751,3.7657773917345816,3.7657773917345816
1996-06-15,0.16340390787526665,0.16340390787526665,3.7657773917345816,3.7657773917345816
1996-06-16,0.15562276940501585,0.15562276940501585,3.6541988023498533,3.6541988023498533
1996-06-17,0.15562276940501585,0.15562276940501585,3.54959387480167,3.54959387480167
1996-06-18,0.15691962581672436,0.15691962581672436,3.7281196178172356,3.7281196178172356
1996-06-19,0.15562276940501585,0.15562276940501585,3.7197512236133807,3.7197512236133807
1996-06-20,0.15562276940501585,0.15562276940501585,3.8006457009173085,3.8006457009173085
1996-06-21,0.1543259129933074,0.1543259129933074,4.007066091279056,4.007066091279056
1996-06-22,0.16340390787526665,0.16340390787526665,4.044723865196402,4.044723865196402
1996-06-23,0.1647007642869751,0.1647007642869751,4.044723865196402,4.044723865196402
1996-06-24,0.16210705146355817,0.16210705146355817,3.895487501894328,3.895487501894328
1996-06-25,0.16210705146355817,0.16210705146355817,3.9708030497290205,3.9708030497290205
1996-06-26,0.17118504634551746,0.17118504634551746,4.01682921785022,4.01682921785022
1996-06-27,0.17118504634551746,0.17118504634551746,4.11027628645993,4.11027628645993
1996-06-28,0.15951333864014125,0.15951333864014125,4.156302454581131,4.156302454581131
1996-06-29,0.15302905658159893,0.15302905658159893,4.082381639113748,4.082381639113748
1996-06-30,0.16340390787526665,0.16340390787526665,4.193960228498476,4.193960228498476
1996-07-01,0.16340390787526665,0.16340390787526665,4.146539328009967,4.146539328009967
1996-07-02,0.16340390787526665,0.16340390787526665,4.184197101927313,4.184197101927313
1996-07-03,0.16340390787526665,0.16340390787526665,4.166065581152294,4.166065581152294
1996-07-04,0.16340390787526665,0.16340390787526665,4.023802879686765,4.023802879686765
1996-07-05,0.16340390787526665,0.16340390787526665,4.034960738625238,4.034960738625238
1996-07-06,0.16340390787526665,0.16340390787526665,4.034960738625238,4.034960738625238
1996-07-07,0.15951333864014125,0.15951333864014125,3.894092769527019,3.894092769527019
1996-07-08,0.15691962581672436,0.15691962581672436,4.03356600625793,4.03356600625793
1996-07-09,0.16729447711039205,0.16729447711039205,4.117249948296475,4.117249948296475
1996-07-10,0.17248190275722594,0.17248190275722594,4.03356600625793,4.03356600625793
1996-07-11,0.1685913335221005,0.1685913335221005,3.894092769527019,3.894092769527019
1996-07-12,0.16340390787526665,0.16340390787526665,3.894092769527019,3.894092769527019
1996-07-13,0.16340390787526665,0.16340390787526665,3.9708030497290205,3.9708030497290205
1996-07-14,0.1543259129933074,0.1543259129933074,3.942908402382838,3.942908402382838
1996-07-15,0.15951333864014125,0.15951333864014125,3.942908402382838,3.942908402382838
1996-07-16,0.16340390787526665,0.16340390787526665,4.0363554709925475,4.0363554709925475
1996-07-17,0.16081019505184974,0.16081019505184974,4.082381639113748,4.082381639113748
1996-07-18,0.16340390787526665,0.16340390787526665,4.11027628645993,4.11027628645993
1996-07-19,0.1647007642869751,0.1647007642869751,4.184197101927313,4.184197101927313
1996-07-20,0.16081019505184974,0.16081019505184974,4.184197101927313,4.184197101927313
1996-07-21,0.169888189933809,0.169888189933809,4.092144765684911,4.092144765684911
1996-07-22,0.16729447711039205,0.16729447711039205,4.20511808743695,4.20511808743695
1996-07-23,0.16729447711039205,0.16729447711039205,4.202328622702331,4.202328622702331
1996-07-24,0.16729447711039205,0.16729447711039205,4.192565496131167,4.192565496131167
1996-07-25,0.1659976206986836,0.1659976206986836,4.266486311598549,4.266486311598549
1996-07-26,0.16729447711039205,0.16729447711039205,4.304144085515896,4.304144085515896
1996-07-27,0.16729447711039205,0.16729447711039205,4.122828877765713,4.122828877765713
1996-07-28,0.16340390787526665,0.16340390787526665,4.021013414952148,4.021013414952148
1996-07-29,0.1659976206986836,0.1659976206986836,3.8843296429558554,3.8843296429558554
1996-07-30,0.1647007642869751,0.1647007642869751,3.8341192777327278,3.8341192777327278
1996-07-31,0.1647007642869751,0.1647007642869751,4.0112502883809835,4.0112502883809835
1996-08-01,0.16729447711039205,0.16729447711039205,4.057276456502184,4.057276456502184
1996-08-02,0.15302905658159893,0.15302905658159893,3.940118937648219,3.940118937648219
1996-08-03,0.1543259129933074,0.1543259129933074,3.8815401782212375,3.8815401782212375
1996-08-04,0.15562276940501585,0.15562276940501585,3.6290936197382893,3.6290936197382893
1996-08-05,0.15302905658159893,0.15302905658159893,3.5551728042709065,3.5551728042709065
1996-08-06,0.1543259129933074,0.1543259129933074,3.4156995675399964,3.4156995675399964
1996-08-07,0.16081019505184974,0.16081019505184974,3.4156995675399964,3.4156995675399964
1996-08-08,0.1543259129933074,0.1543259129933074,3.4059364409688326,3.4059364409688326
1996-08-09,0.14654477452305661,0.14654477452305661,3.312489372359122,3.312489372359122
1996-08-10,0.14654477452305661,0.14654477452305661,3.276226330809086,3.276226330809086
1996-08-11,0.14654477452305661,0.14654477452305661,3.20788444481094,3.20788444481094
1996-08-12,0.1543259129933074,0.1543259129933074,3.184173994566685,3.184173994566685
1996-08-13,0.14524791811134816,0.14524791811134816,3.2859894573802495,3.2859894573802495
1996-08-14,0.15302905658159893,0.15302905658159893,3.304120978155268,3.304120978155268
1996-08-15,0.14524791811134816,0.14524791811134816,3.304120978155268,3.304120978155268
1996-08-16,0.14524791811134816,0.14524791811134816,3.2957525839514132,3.2957525839514132
1996-08-17,0.14006049246451427,0.14006049246451427,3.426857426478469,3.426857426478469
1996-08-18,0.13487306681768044,0.13487306681768044,3.2999367810533404,3.2999367810533404
1996-08-19,0.12190450270059575,0.12190450270059575,3.1995160506070857,3.1995160506070857
1996-08-20,0.12320135911230422,0.12320135911230422,3.1660424737916664,3.1660424737916664
1996-08-21,0.1089359385835111,0.1089359385835111,3.1214110380377758,3.1214110380377758
1996-08-22,0.1089359385835111,0.1089359385835111,3.12977943224163,3.12977943224163
1996-08-23,0.10504536934838571,0.10504536934838571,3.12977943224163,3.12977943224163
1996-08-24,0.10504536934838571,0.10504536934838571,3.026569237060756,3.026569237060756
1996-08-25,0.11931078987717883,0.11931078987717883,2.909411718206792,2.909411718206792
1996-08-26,0.11801393346547037,0.11801393346547037,2.7378596370277717,2.7378596370277717
1996-08-27,0.12968564117084655,0.12968564117084655,2.675096680498862,2.675096680498862
1996-08-28,0.12190450270059575,0.12190450270059575,2.537018176135261,2.537018176135261
